instance_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
64756.0,When the World Was One,0.477,0.3339999999999999,455933.0,0.519,0.909,D,0.11,-8.152000000000001,Minor,0.0319,170.40200000000002,3-Apr,0.397,Jazz
66307.0,Walk On Water,9.16e-05,0.495,185467.0,0.787,0.0,G#,0.1669999999999999,-6.89,Major,0.0368,140.003,4-Apr,0.3879999999999999,Rock
22411.0,Of Mind - Nocturne,0.000267,0.573,350307.0,0.923,0.000259,B,0.051,-5.509,Minor,0.0634,130.005,3-Apr,0.445,Jazz
74804.0,Little Miss Can't Be Wrong,0.0139999999999999,0.515,232720.0,0.903,0.0218,C,0.38,-8.832,Major,0.0443,116.44,4-Apr,0.927,Alternative
77700.0,Bootleggin',0.12,0.826,203500.0,0.504,0.0,C,0.148,-6.026,Major,0.052,123.967,4-Apr,0.476,Rap
29300.0,Peace,1.87e-05,0.409,258373.0,0.974,0.118,G#,0.1159999999999999,-5.274,Minor,0.085,166.00099999999998,4-Apr,0.473,Rock
38448.0,Red Cold River,0.000248,0.376,200907.0,0.967,2.64e-06,D#,0.0575,-3.277,Minor,0.166,91.582,4-Apr,0.226,Rap
35292.0,MERLOT,0.688,0.588,175248.0,0.525,0.0,E,0.4479999999999999,-8.13,Minor,0.4379999999999999,119.961,4-Apr,0.476,Alternative
64610.0,TE QUIERO PUTA!,8.2e-05,0.492,235627.0,0.931,0.188,,0.155,-5.301,Major,0.155,159.923,4-Apr,0.254,Alternative
53599.0,Encore: Final Fantasy VII (Continue?),0.971,0.152,275797.0,0.0182,0.794,C,0.0749,-29.685,Major,0.0421,137.162,4-Apr,0.0331,Anime
24074.0,Rise Up,0.0122,0.447,231720.0,0.74,0.0002279999999999,D#,0.0958,-6.607,Major,0.0475,93.759,4-Apr,0.102,Rock
26141.0,Neon Tombstone,0.289,0.546,294933.0,0.437,0.000312,A#,0.119,-8.993,Major,0.0326,129.955,4-Apr,0.534,Blues
76625.0,"The First Malformation of ""G""",0.857,0.527,139440.0,0.3289999999999999,0.884,C,0.148,-15.485,Major,0.0343,137.812,4-Apr,0.365,Anime
35900.0,Distracted,0.5660000000000001,0.6729999999999999,168053.0,0.7759999999999999,0.0,D#,0.264,-4.297,Minor,0.0617,97.999,4-Apr,0.61,Country
48369.0,Travelin' Man,0.256,0.6629999999999999,171200.0,0.618,0.0053,G,0.0586,-11.845999999999998,Major,0.132,102.104,4-Apr,0.8859999999999999,Blues
28035.0,In-A-Gadda-Da-Vida - 2006 Remaster Full-Length,0.00577,0.5479999999999999,1024133.0,0.452,0.375,C,0.192,-11.612,Major,0.0343,120.127,4-Apr,0.5,Blues
63845.0,"Five Variants of ""Dives and Lazarus""",0.909,0.166,784493.0,0.0663,0.8490000000000001,B,0.12,-24.137,Minor,0.0398,110.627,4-Apr,0.144,Classical
78612.0,Ziggy Starfish (Anxiety Raps) [feat. Gold Panda],0.0117,0.6829999999999999,175357.0,0.86,0.000379,G,0.356,-7.317,Major,0.31,143.311,4-Apr,0.298,Alternative
44278.0,Ill Mind 6: Old Friend,0.0462,0.645,265324.0,0.7140000000000001,0.0,,0.1669999999999999,-8.362,Minor,0.0861,91.971,4-Apr,0.0847,Hip-Hop
66351.0,Mountain Of The Sun,0.0376,0.478,270760.0,0.9,0.0524,F,0.1009999999999999,-3.16,Major,0.0471,90.959,4-Apr,0.6759999999999999,Blues
30983.0,All In The Groove,0.0595,0.674,255893.0,0.8320000000000001,6.36e-06,G#,0.432,-8.582,Major,0.0401,112.587,4-Apr,0.8859999999999999,Blues
48690.0,Blow Me Away,0.511,0.799,213537.0,0.4629999999999999,3.08e-05,A,0.0695,-9.891,Major,0.0318,107.988,4-Apr,0.473,Country
50057.0,Didn't Know What I Was in For,0.684,0.4429999999999999,243227.0,0.275,1.16e-06,D,0.1009999999999999,-11.148,Major,0.0303,141.112,4-Apr,0.1939999999999999,Rock
75693.0,Turn! Turn! Turn! (To Everything There Is a Season),0.135,0.452,229360.0,0.818,2.72e-05,D,0.052,-8.124,Major,0.0439,,4-Apr,0.755,Blues
58856.0,8 a.m.,0.00116,0.423,218920.0,0.57,0.0022,G,0.331,-7.957999999999999,Major,0.0292,139.345,3-Apr,0.341,Blues
77402.0,Lovely,0.575,0.385,-1.0,0.473,2.88e-05,G#,0.13,-8.656,Minor,0.0519,143.614,3-Apr,0.0575,Alternative
80763.0,Baby Blue - Remastered 2010,0.0186,0.623,217347.0,0.877,0.0144,B,0.0729,-7.787999999999999,Major,0.066,124.432,4-Apr,0.517,Blues
68253.0,Forever,0.296,0.684,174727.0,0.518,1.21e-06,G#,0.0912,-9.505,Major,0.0353,132.012,4-Apr,0.586,Country
89209.0,Amityville,0.0191,0.73,254773.0,0.923,0.0,D,0.3,-3.323,Minor,0.258,,4-Apr,0.659,Rap
27615.0,Dear Mr.Tomorrow,0.7170000000000001,0.63,340213.0,0.456,0.0,E,0.341,-6.995,Major,0.0279,126.082,3-Apr,0.2189999999999999,Anime
62157.0,Clover,0.23,0.66,287987.0,0.757,0.0,F#,0.0791,-3.697,Major,0.0257,107.026,4-Apr,0.5529999999999999,Anime
41545.0,Midnight Madness,6.500000000000001e-05,0.4639999999999999,381227.0,0.99,1.13e-05,C,0.773,-3.706,Major,0.102,100.011,4-Apr,0.309,Classical
52738.0,One Hundred,0.129,0.515,192800.0,0.626,0.0,D,0.128,-5.723,Major,0.161,126.292,5-Apr,0.193,Rap
68716.0,D.R.U.G.S.,0.216,0.715,356832.0,0.447,0.00107,A#,0.249,-10.523,Minor,0.166,131.99,4-Apr,0.417,Rap
26981.0,Underdogs,0.217,0.7559999999999999,228000.0,0.457,0.000302,G#,0.13,-7.555,Minor,0.208,139.972,4-Apr,0.265,Rap
74706.0,"Rinaldo, HWV 7a, Act II (Ed. G. Sechi): Il vostro maggio [Live]",0.982,0.618,128683.0,0.155,2.96e-06,D#,0.696,-16.459,Minor,0.215,70.835,4-Apr,0.3779999999999999,Classical
21293.0,Cudi Zone,0.537,0.7090000000000001,259040.0,0.685,0.0,A,0.233,-5.912999999999999,Minor,0.0341,134.76,4-Apr,0.66,Rap
79259.0,Desperate Man (feat. Khan) - Canson - Ray Of Hope Mix,0.207,0.879,447095.0,0.495,0.759,E,0.0925,-10.404000000000002,,0.0746,116.012,4-Apr,0.495,Jazz
59499.0,Taxman,0.608,0.6890000000000001,225067.0,0.179,0.000825,C,0.303,-23.215,Major,0.0709,,4-Apr,0.497,Blues
22381.0,Rumble And Sway,0.106,0.645,185867.0,0.821,5.379999999999999e-05,C#,0.127,-4.912,Major,0.248,79.986,4-Apr,0.682,Blues
36022.0,When You Got A Good Thing,0.0823,0.546,297867.0,0.637,1.44e-05,G,0.127,-5.867999999999999,Minor,0.0306,132.944,4-Apr,0.308,Country
31097.0,Go Big Or Go Home,0.01,0.6709999999999999,169027.0,0.87,0.0,C#,0.102,-4.211,Major,0.0448,121.993,4-Apr,0.723,Rock
33698.0,Personal,0.0973,0.825,225200.0,0.523,3.32e-05,C,0.152,-7.021,Major,0.0736,100.014,4-Apr,0.573,Alternative
86451.0,Softly And Tenderly,0.735,0.523,240507.0,0.377,4.48e-06,,0.108,-8.933,Major,0.0248,103.131,3-Apr,0.124,Country
33490.0,D. 911: Op. 89 : Gute Nacht,0.992,0.41,368200.0,0.1689999999999999,0.00039,C#,0.0813,-14.197,Minor,0.049,94.337,4-Apr,0.311,Classical
60120.0,Our Kind Of Love,0.047,0.632,-1.0,0.926,0.000169,E,0.1159999999999999,-3.463,Major,0.0322,112.058,4-Apr,0.889,Country
20839.0,Mi Confesion,0.084,0.894,260480.0,0.445,0.299,A,0.1169999999999999,-8.43,Minor,0.186,133.083,4-Apr,0.645,Jazz
47429.0,Northern Lights,0.989,0.0932,248693.0,0.0913,0.8190000000000001,D,0.0732,-24.334,Minor,0.0489,65.768,4-Apr,0.0329,Classical
80101.0,This Is The New Shit,0.000793,0.5760000000000001,260093.0,0.873,0.00225,D,0.113,-6.058,Major,0.111,178.142,4-Apr,0.595,Alternative
81213.0,I R L (feat. Prelow),0.121,0.593,216892.0,0.484,0.0,C#,0.0992,-10.642,Minor,0.0831,75.03,4-Apr,0.204,Rap
86791.0,99 Red Balloons,0.001,0.287,234267.0,0.846,0.000589,E,0.217,-7.48,Major,0.115,96.999,4-Apr,0.29,Rock
47465.0,The Sorrow Tree,0.371,0.426,268587.0,0.812,0.939,D,0.121,-8.215,Major,0.05,168.025,4-Apr,0.3939999999999999,Electronic
23148.0,Trollmors vaggsång,0.991,0.569,125240.0,0.0393,0.917,E,0.0847,-27.599,Minor,0.0448,89.182,4-Apr,0.168,Jazz
56999.0,This Masquerade - Remastered Version,0.5,0.625,483133.0,0.373,0.000524,F,0.132,-12.549,Minor,0.0383,88.54299999999999,4-Apr,0.43,Jazz
59831.0,Brother Ryan,0.00589,0.525,243853.0,0.773,0.0,A,0.161,-4.692,Minor,0.0297,82.006,4-Apr,0.613,Country
62096.0,Sweet Spirits,0.968,0.346,-1.0,0.1369999999999999,0.861,F,0.22,-15.488,Major,0.0364,72.232,4-Apr,0.0693,Anime
89142.0,Sleep,0.000126,0.419,194773.0,0.784,0.000192,G,0.142,-4.917,Major,0.0463,97.536,4-Apr,0.444,Anime
88517.0,The One I Love (Belongs to Somebody Else),0.787,0.294,133827.0,0.346,0.0,C#,0.283,-13.014,Major,0.0392,106.877,4-Apr,0.5,Jazz
79171.0,Get over Yourself,0.0307,0.523,200067.0,0.787,0.0,A,0.154,-7.909,,0.0778,84.072,4-Apr,0.505,Country
34121.0,The Man Who Sold The World,0.406,0.485,260947.0,0.738,8.77e-05,C#,0.514,-8.884,Minor,0.1009999999999999,114.713,4-Apr,0.484,Rock
50152.0,Tú Cómo Estás,0.37,0.718,300907.0,0.5760000000000001,0.0,A#,0.286,-5.988,Minor,0.0365,92.416,4-Apr,0.8109999999999999,Jazz
69147.0,Kyouran Hey Kids!!,0.00318,0.526,250973.0,0.981,0.00161,G#,0.187,-1.82,Major,0.111,142.016,4-Apr,0.7809999999999999,Rock
38242.0,Walking on Broken Glass,0.215,0.75,253296.0,0.562,1.1e-06,,0.105,-8.45,Major,0.0281,115.008,4-Apr,0.807,Rock
43970.0,黒い雫,0.00183,0.629,210173.0,0.875,0.000113,B,0.105,-3.052,Minor,0.0442,142.063,4-Apr,0.737,Anime
28033.0,Be My Lovey Dovey,0.0352,0.622,194280.0,0.7340000000000001,5.23e-05,D#,0.211,-6.666,Major,0.0362,115.807,4-Apr,0.8690000000000001,Blues
21659.0,Stay with Me - 2008 Remaster,0.0486,0.2739999999999999,279320.0,0.88,0.141,A,0.16,-8.154,Major,0.0465,181.879,4-Apr,0.826,Blues
54143.0,Chernobyl,0.0427,0.746,149244.0,0.6609999999999999,9.04e-06,A#,0.14,-7.657999999999999,Minor,0.268,118.972,4-Apr,0.181,Rap
34423.0,Dreaming,0.0234,0.471,199773.0,0.648,0.00897,C,0.11,-5.058,Minor,0.0316,87.959,4-Apr,0.129,Electronic
81110.0,He's Got the Whole World in His Hands,0.7140000000000001,0.616,113813.0,0.186,1.32e-06,A,0.166,-13.757,Major,0.051,,4-Apr,0.878,Blues
20771.0,Let Down,0.000124,0.352,299560.0,0.674,0.12,A,0.18,-9.018,Major,0.031,102.489,4-Apr,0.145,Rock
35395.0,Deal,0.0115,0.522,191538.0,0.565,0.0,D,0.204,-12.979,Major,0.0352,116.779,4-Apr,0.8340000000000001,Blues
43891.0,Ana's Song (Open Fire),0.0407,0.395,222267.0,0.648,8.25e-05,A,0.0868,-7.372000000000001,Major,0.027,80.286,4-Apr,0.246,Alternative
47101.0,OLLA (Only Lovers Left Alive),0.000107,0.759,348693.0,0.8740000000000001,0.0,C#,0.0898,-6.972,Major,0.0401,119.993,4-Apr,0.564,Alternative
46576.0,Right Turn,0.402,0.5,194040.0,0.318,0.0,G#,0.1169999999999999,-11.015999999999998,Major,0.0239,96.451,4-Apr,0.226,Alternative
91572.0,Backwoods Badass (feat. Redneck Souljers),0.408,0.74,-1.0,0.8390000000000001,0.0,F#,0.226,-4.485,Minor,0.243,86.958,4-Apr,0.204,Country
55624.0,Curse,0.552,0.556,118361.0,0.64,0.0,B,0.215,-7.504,Major,0.445,88.399,5-Apr,0.703,Hip-Hop
28698.0,I've Got Dreams To Remember featuring John Mayer,0.762,0.437,296280.0,0.436,2.87e-05,A,0.0759,-8.517999999999999,Major,0.0308,141.18,3-Apr,0.282,Blues
52391.0,Gold And Silver,0.369,0.32,403533.0,0.541,0.887,A,0.294,-14.153,Minor,0.0347,185.051,3-Apr,0.693,Blues
58252.0,F*** Faces,0.1369999999999999,0.711,377600.0,0.5479999999999999,3.65e-06,F,0.0838,-10.725,Major,0.183,170.13099999999997,4-Apr,0.508,Rap
69353.0,Lady Killers (feat. Hoodie Allen),0.00193,0.3939999999999999,249401.0,0.7709999999999999,0.0,D#,0.114,-6.872999999999999,Major,0.29,145.947,4-Apr,0.5479999999999999,Rap
60887.0,Brainless,0.186,0.7,286526.0,0.935,0.0,A,0.3229999999999999,-1.449,Major,0.385,172.092,4-Apr,0.589,Hip-Hop
36942.0,Dangerous Mood,0.0674,0.633,293560.0,0.7070000000000001,0.000247,C,0.195,-6.862,Major,0.0361,108.758,3-Apr,0.5579999999999999,Blues
56116.0,Palace Posy,0.0185,0.8140000000000001,245928.0,0.515,0.8390000000000001,C,0.0968,-10.365,Major,0.0369,144.71200000000002,4-Apr,0.961,Electronic
37177.0,Time to Go,0.1989999999999999,0.6709999999999999,209920.0,0.7859999999999999,0.0074,G,0.36,-6.162000000000001,Minor,0.0855,100.014,4-Apr,0.362,Electronic
53175.0,I Can't Help It,0.115,0.6579999999999999,185773.0,0.525,2.75e-06,G,0.0563,-14.162,Major,0.035,128.624,4-Apr,0.759,Blues
78524.0,最高(さあ行こう)!,0.0134,0.546,228267.0,0.977,8.34e-06,,0.0719,-1.58,Minor,0.0558,89.992,4-Apr,0.754,Anime
63108.0,Just Like Magic,0.00171,0.536,214467.0,0.962,0.0,D,0.335,-2.783,Major,0.151,109.993,4-Apr,0.525,Anime
36603.0,BLOOD.,0.142,0.357,118067.0,0.238,0.0859,G#,0.55,-16.78,Minor,0.265,156.907,4-Apr,0.494,Hip-Hop
22294.0,I'm A Survivor,0.373,0.634,187373.0,0.6459999999999999,0.0,D,0.0853,-4.937,Major,0.0356,,4-Apr,0.512,Country
36249.0,Circles,0.00406,0.421,228293.0,0.943,0.00335,B,0.1009999999999999,-4.368,Major,0.365,140.018,3-Apr,0.221,Electronic
28481.0,Arsenic,0.000627,0.821,288928.0,0.768,0.61,B,0.639,-6.425,Minor,0.1889999999999999,123.02,4-Apr,0.501,Electronic
27616.0,When You're Smiling/The Sheik Of Araby,0.188,0.603,240667.0,0.688,0.0,G,0.0688,-9.69,Minor,0.1969999999999999,117.787,4-Apr,0.8029999999999999,Blues
81872.0,Dive In,0.0279,0.5870000000000001,-1.0,0.648,0.0,C,0.962,-6.954,Major,0.089,119.888,4-Apr,0.37,Rap
39912.0,Weak,0.482,0.5760000000000001,311933.0,0.4529999999999999,0.0449,G,0.181,-13.874,Minor,0.0321,102.65,3-Apr,0.419,Jazz
84190.0,Imuhar,0.0033799999999999,0.522,228933.0,0.892,0.00461,B,0.2789999999999999,-6.961,Minor,0.037,86.76299999999999,4-Apr,0.898,Blues
26089.0,Working Man,0.492,0.633,-1.0,0.625,0.0004179999999999,C,0.204,-10.951,Major,0.0436,103.355,4-Apr,0.841,Blues
30987.0,Solo,0.0445,0.491,346286.0,0.879,0.0009019999999999,G,0.324,-4.018,Minor,0.0629,139.996,4-Apr,0.079,Electronic
90428.0,Mind’s Eye,0.451,0.485,246087.0,0.534,0.00291,C,0.185,-10.259,Minor,0.193,123.047,4-Apr,0.163,Jazz
60265.0,Top Back,0.0103,0.597,-1.0,0.6779999999999999,0.0,D,0.381,-5.742999999999999,Major,0.3,160.07399999999998,4-Apr,0.659,Rap
49181.0,Storm,0.21,0.102,1352413.0,0.614,0.7140000000000001,D#,0.0996,-9.433,Major,0.0649,182.349,3-Apr,0.0379,Jazz
33849.0,Loner,0.873,0.722,212000.0,0.675,0.118,C#,0.305,-5.61,Minor,0.0775,120.012,4-Apr,0.507,Alternative
85804.0,Heroes,0.257,0.516,222414.0,0.7140000000000001,0.0,F,0.0683,-4.529,Minor,0.0391,86.926,4-Apr,0.312,Alternative
22281.0,歌えばそこに君がいるから,0.0222,0.342,284533.0,0.973,0.0,F#,0.272,-2.228,Major,0.271,174.926,4-Apr,0.321,Anime
56666.0,Spinning Wheel - Single Version,0.3279999999999999,0.691,246400.0,0.437,2.31e-05,G,0.261,-11.624,Major,0.0655,96.541,4-Apr,0.568,Blues
22275.0,Baby Let Me Take You (In My Arms),0.225,0.6709999999999999,230360.0,0.495,0.000121,F#,0.0687,-9.129,Minor,0.0363,81.473,4-Apr,0.498,Blues
41021.0,Way Up,0.03,0.585,153773.0,0.941,8.41e-06,A#,0.196,-3.278,Minor,0.145,130.024,4-Apr,0.45,Hip-Hop
60128.0,Mozaik Role,0.0701,0.555,185827.0,0.967,1.24e-06,C,0.346,-3.65,Major,0.0887,145.084,4-Apr,0.396,Anime
79341.0,Rekt Together (Every Single Night),0.00198,0.504,212000.0,0.95,0.0329,E,0.1169999999999999,-1.592,Major,0.0518,75.053,4-Apr,0.57,Electronic
83632.0,DTM,0.0038,0.555,227267.0,0.972,0.0,D#,0.264,-4.435,Minor,0.0537,134.982,4-Apr,0.675,Anime
46283.0,Diazepam,0.4589999999999999,0.639,-1.0,0.684,0.000593,G,0.0815,-7.803999999999999,Major,0.0272,,4-Apr,0.288,Alternative
82977.0,Stronger,0.6409999999999999,0.594,-1.0,0.312,0.0361,D,0.0993,-10.63,Minor,0.0584,126.961,4-Apr,0.0456,Alternative
80069.0,Told You,0.519,0.411,238453.0,0.721,0.0,C,0.217,-4.561,Major,0.0317,180.02,3-Apr,0.5479999999999999,Country
32594.0,WE ARE THE MONSTERS,0.0603,0.474,182400.0,0.731,0.0,G,0.133,-3.072,Minor,0.0812,149.874,4-Apr,0.1989999999999999,Electronic
79606.0,Kessenwa Kinyoubi,0.0226,0.728,283507.0,0.6609999999999999,2.19e-06,C,0.157,-10.482,Minor,0.0275,125.041,4-Apr,0.888,Anime
90840.0,Au fond du temple saint (Les Pècheurs de Perles),0.99,0.158,276493.0,0.374,0.8590000000000001,D#,0.096,-10.422,Major,0.0373,90.929,3-Apr,0.1889999999999999,Classical
87341.0,Buy U a Drank (Shawty Snappin'),0.0108,0.451,-1.0,0.55,0.0,C#,0.0737,-8.137,Major,0.262,80.001,4-Apr,0.594,Rap
85736.0,Lay My Lily Down,0.551,0.46,-1.0,0.794,0.1169999999999999,D,0.0839,-7.81,Minor,0.0447,77.7,4-Apr,0.752,Blues
24056.0,Unfair Weather Friend,0.615,0.5760000000000001,254333.0,0.248,0.0133,D,0.114,-14.149,Major,0.0271,94.979,4-Apr,0.322,Country
31460.0,Jungle Run,0.0969,0.5660000000000001,156173.0,0.8809999999999999,0.8809999999999999,B,0.108,-9.232,Major,0.0381,120.004,4-Apr,0.963,Anime
78801.0,Sour Girl,0.0769,0.3939999999999999,256253.0,0.6629999999999999,0.00644,C,0.239,-6.619,Major,0.0295,207.575,4-Apr,0.737,Rock
85115.0,I'll Be Home Soon,0.5,0.51,186200.0,0.677,1.14e-06,D,0.1119999999999999,-4.95,Major,0.0304,141.942,3-Apr,0.307,Country
80703.0,Steamroller,0.887,0.48,-1.0,0.225,0.0,A#,0.0899,-8.779,Major,0.0305,141.875,4-Apr,0.39,Rock
58565.0,The Negative One,0.0002,0.505,325171.0,0.979,0.00135,C,0.3339999999999999,-1.665,Major,0.0715,108.2,4-Apr,0.312,Rap
62895.0,FML,0.00394,0.507,207724.0,0.6629999999999999,0.0001889999999999,E,0.13,-9.163,Minor,0.139,94.884,4-Apr,0.327,Rock
36523.0,"String Quartet No. 14 in D Minor, D. 810 ""Death and the Maiden"" (Arr. R. Franz for Piano Duo): III. Scherzo. Allegro molto - Trio",0.995,0.4589999999999999,251522.0,0.0976,0.8759999999999999,D,0.0825,-23.984,Major,0.0411,127.933,1-Apr,0.2269999999999999,Classical
53677.0,Take Me To The River,0.0132,0.574,292160.0,0.945,2.56e-06,A,0.89,-4.566,Major,0.0314,116.321,4-Apr,0.926,Blues
76537.0,Little Red Rooster,0.55,0.584,215027.0,0.278,0.21,,0.255,-18.566,Major,0.0312,81.712,4-Apr,0.75,Blues
54009.0,Hillbilly Bone (feat. Trace Adkins),0.0441,0.611,225280.0,0.964,7.37e-05,G,0.109,-3.076,Major,0.0464,144.014,4-Apr,0.9,Country
81152.0,When I'm Gone,0.0816,0.679,279600.0,0.581,0.0,A,0.123,-6.904,Major,0.111,144.082,4-Apr,0.484,Rap
68474.0,Don't Let The Sun Go Down On Me - Live At Wembley Arena / 1991,0.401,0.437,347467.0,0.5710000000000001,2.04e-05,C,0.77,-8.91,Major,0.0323,138.71200000000002,4-Apr,0.261,Rock
73120.0,Stars,0.309,0.518,199573.0,0.845,0.0,F#,0.0925,-5.12,Major,0.0446,140.049,4-Apr,0.265,Country
28662.0,deadlock,0.078,0.64,175983.0,0.946,0.0,G#,0.193,-3.597,Major,0.0801,95.489,4-Apr,0.642,Anime
47112.0,"Préludes for Piano (Book 1), L 117: VIII. La fille aux cheveux de lin (The Girl with the Flaxen Hair): Très calme et doucement expressif",0.995,0.351,182509.0,0.00361,0.945,F#,0.0648,-35.88,Major,0.0446,68.887,3-Apr,0.15,Classical
75534.0,Return to Destiny,0.00245,0.436,224360.0,0.964,0.0,D,0.14,-4.976,Major,0.0884,162.977,3-Apr,0.253,Anime
21326.0,In This Life,0.0237,0.715,183529.0,0.598,2.79e-06,C#,0.156,-10.558,Major,0.142,85.01100000000001,4-Apr,0.5379999999999999,Rap
63432.0,"Symphony No. 3 in F Major, Op. 90: III. Poco allegretto",0.965,0.0818,374733.0,0.0218,0.841,C,0.104,-28.778,Minor,0.0409,172.87900000000002,3-Apr,0.0616,Classical
33977.0,Don't Hate The 808 (G Jones Remix),0.000927,0.685,-1.0,0.873,0.00125,B,0.158,-4.349,Major,0.163,159.985,4-Apr,0.599,Electronic
43220.0,Here You Come Again,0.647,0.529,179491.0,0.511,0.00724,C#,0.0391,-9.37,Major,0.0418,106.491,4-Apr,0.5589999999999999,Country
33054.0,Sweet Home Chicago,0.125,0.624,-1.0,0.8740000000000001,0.263,A,0.732,-6.945,Major,0.0496,126.307,4-Apr,0.763,Blues
72521.0,Evening Calm - Yuunagi,0.8640000000000001,0.733,262267.0,0.327,0.928,C,0.0833,-10.578,Minor,0.0461,140.001,4-Apr,0.0908,Anime
36585.0,Prologue,0.507,0.3379999999999999,127373.0,0.291,0.0277,D,0.282,-17.500999999999998,Major,0.0443,64.095,4-Apr,0.1,Alternative
81955.0,D'yer Mak'er - Remastered,0.262,0.525,262748.0,0.929,2.9e-05,A,0.0754,-8.56,Minor,0.0784,163.503,4-Apr,0.556,Rock
65709.0,Hurt,0.989,0.106,427680.0,0.0547,0.00902,B,0.119,-20.825,Minor,0.042,65.758,4-Apr,0.0358,Classical
57104.0,Time Of The Season (Mono Version),0.142,0.537,214027.0,0.7,1.58e-06,E,0.3829999999999999,-6.852,Minor,0.0366,117.111,4-Apr,0.695,Rock
66442.0,Ride Like the Wind,0.347,0.669,275507.0,0.7070000000000001,0.000716,C,0.0997,-13.66,Minor,0.0478,124.335,4-Apr,0.8059999999999999,Rock
21855.0,Chromakey Dreamcoat,0.1969999999999999,0.643,347467.0,0.825,0.961,C#,0.1159999999999999,-8.543,Major,0.0352,96.728,4-Apr,0.7659999999999999,Electronic
50419.0,nihilist blues (feat. Grimes),0.0019,0.607,325502.0,0.813,0.00088,E,0.305,-5.825,Minor,0.0936,133.96200000000002,4-Apr,0.195,Rock
61178.0,4 Lit,0.0414,0.812,203833.0,0.402,0.0,C#,0.0998,-6.593999999999999,Major,0.0697,85.044,4-Apr,0.261,Rap
70886.0,Poetic Justice,0.157,0.779,300160.0,0.5720000000000001,0.0,F#,0.246,-9.985,Minor,0.3779999999999999,135.95600000000002,4-Apr,0.647,Hip-Hop
33723.0,Vitamin,0.000225,0.556,193200.0,0.9,0.327,A,0.482,-5.955,Major,0.0423,130.384,4-Apr,0.6659999999999999,Alternative
58052.0,One Foot on the Path,0.000666,0.544,229933.0,0.8009999999999999,0.0299,G#,0.344,-9.511,Minor,0.0266,92.525,4-Apr,0.862,Blues
75948.0,Snow Season,0.0951,0.711,204907.0,0.569,0.0,G#,0.0999,-7.832000000000001,Major,0.0559999999999999,101.993,4-Apr,0.155,Hip-Hop
77258.0,Disc Wars,0.433,0.5429999999999999,251440.0,0.48,0.8859999999999999,,0.1169999999999999,-14.550999999999998,Major,0.0304,159.969,4-Apr,0.35,Electronic
20961.0,"So Long, And Thanks For All The Fish",0.00144,0.5,266093.0,0.873,0.0613,D,0.0715,-3.869,Major,0.0369,130.048,4-Apr,0.325,Alternative
78052.0,Forest Whitiker,0.0446,0.7709999999999999,180067.0,0.513,0.0,A#,0.0664,-3.569,Minor,0.221,87.021,4-Apr,0.652,Rap
43679.0,Ghetto Kraviz - Original Mix,0.0020399999999999,0.81,224800.0,0.36,0.8490000000000001,G,0.0892,-13.929,Major,0.0684,120.004,4-Apr,0.0376,Electronic
44737.0,Rocky Mountain Way - Live At Santa Monica Civic Auditorium/1976,0.00355,0.325,460760.0,0.669,0.0902,B,0.6990000000000001,-14.276,Minor,0.0366,83.338,4-Apr,0.7170000000000001,Rock
46071.0,We Don't Care,0.00112,0.733,210800.0,0.848,0.0014199999999999,F,0.0882,-6.489,,0.0597,124.066,4-Apr,0.6579999999999999,Electronic
24829.0,Same Old,0.326,0.597,227000.0,0.311,0.00121,C,0.0929,-11.079,Minor,0.0656,155.889,4-Apr,0.373,Alternative
31216.0,Good Old-Fashioned Lover Boy - Remastered 2011,0.542,0.5479999999999999,-1.0,0.485,0.0,D#,0.0587,-6.68,Major,0.0315,96.775,4-Apr,0.38,Rock
23235.0,"Grande valse brillante, Op. 18",0.98,0.294,316604.0,0.152,0.957,G#,0.113,-19.927,Major,0.0385,84.087,4-Apr,0.319,Classical
86478.0,For Those About to Rock (We Salute You),0.000341,0.371,353693.0,0.909,0.508,E,0.0894,-5.704,Major,0.1009999999999999,132.864,4-Apr,0.48,Rock
55262.0,Pray For You,0.56,0.498,-1.0,0.6629999999999999,0.0,A#,0.148,-5.691,Major,0.0421,139.92600000000002,4-Apr,0.418,Rock
59627.0,Eye Of The Storm,0.015,0.529,199008.0,0.943,0.0,D,0.163,-4.299,Minor,0.077,95.152,4-Apr,0.6,Rock
39831.0,Super Hot,0.00744,0.7170000000000001,207224.0,0.882,0.384,G,0.213,-6.572,Major,0.365,170.1,4-Apr,0.524,Electronic
61349.0,From A Mountain In The Middle Of The Cabins,0.56,0.574,182267.0,0.563,9.39e-05,D,0.3229999999999999,-8.543,Minor,0.0292,134.083,4-Apr,0.67,Rock
33611.0,Tendency,0.593,0.7509999999999999,441227.0,0.4679999999999999,0.91,F#,0.111,-14.386,Major,0.0481,123.014,4-Apr,0.469,Electronic
88999.0,Bring My Baby Back,0.0356,0.574,228056.0,0.8,0.00157,C#,0.424,-5.686,Minor,0.0405,73.58800000000001,4-Apr,0.421,Alternative
48019.0,Alive - Chris Lord-Alge Mix,1.21e-05,0.421,-1.0,0.95,0.000214,A#,0.314,-3.985,Major,0.0768,80.91199999999999,4-Apr,0.5529999999999999,Rap
66095.0,Ikebana,0.0343,0.416,228844.0,0.627,0.3879999999999999,A,0.087,-6.709,Minor,0.0659,172.12,3-Apr,0.0455,Electronic
